date,daily_deaths_actual,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,daily_deaths_av7
2020-04-02,1561,1561,1561,1561,8330,8330,8330,8330,1251.5714285714284
2020-04-03,1294,1294,1294,1294,9618,9618,9618,9618,1373.4285714285713
2020-04-04,1263,1263,1263,1263,10886,10886,10886,10886,1529.285714285714
2020-04-05,1408,1408,1408,1408,12294,12294,12294,12294,1652.7142857142856
2020-04-06,1661,1661,1661,1661,13955,13955,13955,13955,1720.7142857142856
2020-04-07,2304,2304,2304,2304,16235,16235,16235,16235,1830.8571428571427
2020-04-08,2078,2078,2078,2078,18335,18335,18335,18335,1937.2857142857142
2020-04-09,2037,2037,2037,2037,20372,20372,20372,20372,1984.8571428571427
2020-04-10,2065,2065,2065,2065,22437,22437,22437,22437,2005
2020-04-11,2008,2008,2008,2008,24445,24445,24445,24445,2018.7142857142856
2020-04-12,1741,1741,1741,1741,26186,26186,26186,26186,2080.285714285714
2020-04-13,1802,1802,1802,1802,27970,27970,27970,27970,2086.7142857142853
2020-04-14,2400,2400,2400,2400,30270,30270,30270,30270,2161.285714285714
2020-04-15,2509,2509,2509,2509,32885,32885,32885,32885,2209.428571428571
2020-04-16,2082,2082,2082,2082,34967,34967,34967,34967,2154.714285714286
2020-04-17,2587,2587,2587,2587,37554,37554,37554,37554,2149.9999999999995
2020-04-18,2345,2345,2345,2345,39716,39716,39716,39716,2149.2857142857138
2020-04-19,1358,1358,1358,1358,22494,22494,22494,22494,2124.5714285714284
2020-04-20,1769,1769,1769,1769,42845,42845,42845,42845,2157.285714285714
2020-04-21,2395,2395,2395,2395,45240,45240,45240,45240,2040.7142857142858
2020-04-22,2336,2336,2336,2336,47576,47576,47576,47576,2029
2020-04-23,2311,2311,2311,2311,49887,49887,49887,49887,1998.5714285714287
2020-04-24,1771,1771,1771,1771,51487,51487,51487,51487,1937.2857142857142
2020-04-25,2263,2263,2263,2263,53919,53919,53919,53919,1899.142857142857
2020-04-26,1145,1145,1145,1145,55064,55064,55064,55064,1939.7142857142856
2020-04-27,1340,1340,1340,1340,56404,56404,56404,56404,1900
2020-04-28,2128,2128,2128,2128,58532,58532,58532,58532,1934.1428571428569
2020-04-29,2620,2620,2620,2620,61152,61152,61152,61152,1822.9999999999995
2020-04-30,2033,2033,2033,2033,63185,63185,63185,63185,1847.9999999999998
2020-05-01,2010,2010,2010,2010,64055,64055,64055,64055,1834.8571428571427
2020-05-02,1485,1485,1485,1485,65156,65156,65156,65156,1837.7142857142856
2020-05-03,1320,1320,1320,1320,67879,67879,67879,67879,1804.5714285714284
2020-05-04,1248,1248,1248,1248,69074,69074,69074,69074,1829.7142857142853
2020-05-05,2148,2148,2148,2148,71274,71274,71274,71274,1757.9999999999998
2020-05-06,2388,2388,2388,2388,73662,73662,73662,73662,1778.1428571428569
2020-05-07,2209,2209,2209,2209,75632,75632,75632,75632,1694.4285714285713
2020-05-08,1508,1508,1508,1508,76990,76990,76990,76990,1681.7142857142858
2020-05-09,1626,1626,1626,1626,79000,79000,79000,79000,1616.2857142857142
2020-05-10,734,734,734,734,79421,79421,79421,79421,1524
2020-05-11,1159,1159,1159,1159,80890,80890,80890,80890,1461.9999999999998
2020-05-12,1690,1690,1690,1690,82510,82510,82510,82510,1479.142857142857
2020-05-13,1742,1742,1742,1742,84321,84321,84321,84321,1421.4285714285713
2020-05-14,1775,1775,1775,1775,86096,86096,86096,86096,1432
2020-05-15,1628,1628,1628,1628,87724,87724,87724,87724,1379.1428571428569
2020-05-16,1222,1222,1222,1222,88946,88946,88946,88946,1361.857142857143
2020-05-17,808,808,808,808,89754,89754,89754,89754,1330.428571428571
2020-05-18,789,789,789,789,90543,90543,90543,90543,1254.5714285714284
2020-05-19,1569,1569,1569,1569,92112,92112,92112,92112,1204.2857142857142
2020-05-20,1522,1522,1522,1522,93634,93634,93634,93634,1188.1428571428569
2020-05-21,1244,1244,1244,1244,94878,94878,94878,94878,1164.142857142857
2020-05-22,1276,1276,1276,1276,96154,96154,96154,96154,1122.857142857143
2020-05-23,1109,1109,1109,1109,97263,97263,97263,97263,998.4285714285713
2020-05-24,640,640,640,640,97516,97516,97516,97516,996.5714285714286
2020-05-25,500,500,500,500,98396,98396,98396,98396,989
2020-05-26,698,698,698,698,99094,99094,99094,99094,974.5714285714286
2020-05-27,1509,1509,1509,1509,99823,99823,99823,99823,950.4285714285713
2020-05-28,1191,1191,1191,1191,101790,101790,101790,101790,944.9999999999999
2020-05-29,1175,1175,1175,1175,102965,102965,102965,102965,983.7142857142857
2020-05-30,940,940,940,940,103905,103905,103905,103905,1031
2020-05-31,602,602,602,602,104507,104507,104507,104507,955.5714285714284
2020-06-01,771,771,771,771,105278,105278,105278,105278,933.4285714285713
2020-06-02,1029,1029,1029,1029,106307,106307,106307,106307,904
2020-06-03,981,981,981,981,107288,107288,107288,107288,865.9999999999999
2020-06-04,1036,1036,1036,1036,107893,107893,107893,107893,844.4285714285713
2020-06-05,969,969,969,969,109292,109292,109292,109292,804.8571428571428
2020-06-06,674,674,674,674,109966,109966,109966,109966,793
2020-06-07,451,451,451,451,110417,110417,110417,110417,784.2857142857142
2020-06-08,494,494,494,494,110264,110264,110264,110264,762.9999999999999
2020-06-09,946,946,946,946,111856,111856,111856,111856,745.1428571428571
2020-06-10,920,920,920,920,112776,112776,112776,112776,758.5714285714286
2020-06-11,887,887,887,887,113663,113663,113663,113663,736.7142857142857
2020-06-12,844,844,844,844,114507,114507,114507,114507,722.1428571428571
2020-06-13,768,768,768,768,114915,114915,114915,114915,706.4285714285714
2020-06-14,298,298,298,298,115572,115572,115572,115572,683.4285714285713
2020-06-15,392,392,392,392,115964,115964,115964,115964,658.8571428571428
2020-06-16,836,836,836,836,116800,116800,116800,116800,637.1428571428571
2020-06-17,759,759,759,759,116328,116328,116328,116328,612.4285714285714
2020-06-18,715,715,715,715,118269,118269,118269,118269,NA
2020-06-19,692,692,692,692,118961,118961,118961,118961,NA
2020-06-20,595,595,595,595,119556,119556,119556,119556,NA
2020-06-21,NA,693,562.9,834,NA,120608,120477.90000000001,120749,NA
2020-06-22,NA,683,552.9499999999999,831.025,NA,121290,121105.95,121503.05,NA
2020-06-23,NA,680,551.925,832,NA,121976,121728.825,122231.07500000001,NA
2020-06-24,NA,672,547.975,826.025,NA,122649,122364.875,122960.05,NA
2020-06-25,NA,671,535.975,823,NA,123322.5,123013.97499999999,123686.02500000001,NA
2020-06-26,NA,664,537,824.025,NA,123991,123645.82500000001,124396.075,NA
2020-06-27,NA,661,529.9250000000001,822.025,NA,124648,124263.95000000001,125106.05,NA
2020-06-28,NA,665,537,819.0749999999999,NA,125316,124903.85,125812.2,NA
2020-06-29,NA,657,537,810.1749999999998,NA,125973,125519.97499999999,126521,NA
2020-06-30,NA,661,534,830.0749999999999,NA,126631.5,126176.95000000001,127260.2,NA
2020-07-01,NA,659,531,840.0749999999999,NA,127285.5,126786.75,128021.02500000001,NA
2020-07-02,NA,658.5,533,863.025,NA,127944,127393.95,128736.45,NA
2020-07-03,NA,660.5,531,890.05,NA,128619,128024.70000000001,129561.025,NA
2020-07-04,NA,663,532.95,898.2999999999997,NA,129272.5,128650,130405.35,NA
2020-07-05,NA,667,532.975,989.025,NA,129945,129268.675,131359.125,NA
2020-07-06,NA,668,526.9499999999999,1087.25,NA,130604.5,129893.7,132465.4,NA
2020-07-07,NA,673.5,534.975,1129.3749999999995,NA,131267,130524.725,133491.425,NA
2020-07-08,NA,677,528.95,1285.5499999999993,NA,131939,131137,134757.25,NA
2020-07-09,NA,683,531.9499999999999,1326.1,NA,132612.5,131747.95,135970.425,NA
2020-07-10,NA,693,533.975,1473.6249999999993,NA,133298,132389.9,137443.325,NA
2020-07-11,NA,690,539,1490.2499999999998,NA,133983.5,133034.775,139229.4,NA
2020-07-12,NA,699,544.95,1729.5749999999994,NA,134674,133642.9,140679.9,NA
2020-07-13,NA,710,545.975,1764.199999999999,NA,135367,134262.925,142382.125,NA
2020-07-14,NA,717,541.9749999999999,1948.6499999999994,NA,136059.5,134911.625,144370.4,NA
2020-07-15,NA,725.5,543.975,2129.524999999998,NA,136771,135514,146510.25,NA
2020-07-16,NA,729,551.9749999999999,2278.2,NA,137503.5,136176.85,148292.275,NA
2020-07-17,NA,732.5,566,2259.2999999999997,NA,138220,136807.35,150581.94999999998,NA
2020-07-18,NA,748,550.975,2451.2999999999997,NA,138959.5,137472.94999999998,153203.94999999998,NA
2020-07-19,NA,750,562.9499999999999,2637.5249999999996,NA,139700,138133.4,155599.9,NA
